"","alpha","lambda","deviance","nvars"
"1342",0.550918367346939,1.10204087959184,-4.95079021007427e-15,0
"1343",0.550918367346939,1.16326536734694,-4.95079021007427e-15,0
"1344",0.550918367346939,1.22448985510204,-4.95079021007427e-15,0
"1345",0.550918367346939,1.28571434285714,-4.95079021007427e-15,0
"1346",0.550918367346939,1.34693883061224,-4.95079021007427e-15,0
"1347",0.550918367346939,1.40816331836735,-4.95079021007427e-15,0
"1348",0.550918367346939,1.46938780612245,-4.95079021007427e-15,0
"1349",0.550918367346939,1.53061229387755,-4.95079021007427e-15,0
"1350",0.550918367346939,1.59183678163265,-4.95079021007427e-15,0
"1351",0.550918367346939,1.71428575714286,-4.95079021007427e-15,0
"1352",0.550918367346939,1.77551024489796,-4.95079021007427e-15,0
"1353",0.550918367346939,1.83673473265306,-4.95079021007427e-15,0
"1354",0.550918367346939,1.89795922040816,-4.95079021007427e-15,0
"1355",0.550918367346939,1.95918370816327,-4.95079021007427e-15,0
"1356",0.550918367346939,2.02040819591837,-4.95079021007427e-15,0
"1357",0.550918367346939,2.08163268367347,-4.95079021007427e-15,0
"1358",0.550918367346939,2.14285717142857,-4.95079021007427e-15,0
"1359",0.550918367346939,2.20408165918367,-4.95079021007427e-15,0
"1360",0.550918367346939,2.26530614693878,-4.95079021007427e-15,0
"1361",0.550918367346939,2.32653063469388,-4.95079021007427e-15,0
"1362",0.550918367346939,2.38775512244898,-4.95079021007427e-15,0
"1363",0.550918367346939,2.44897961020408,-4.95079021007427e-15,0
"1364",0.550918367346939,2.51020409795918,-4.95079021007427e-15,0
"1365",0.550918367346939,2.57142858571429,-4.95079021007427e-15,0
"1366",0.550918367346939,2.63265307346939,-4.95079021007427e-15,0
"1367",0.550918367346939,2.69387756122449,-4.95079021007427e-15,0
"1368",0.550918367346939,2.75510204897959,-4.95079021007427e-15,0
"1369",0.550918367346939,2.81632653673469,-4.95079021007427e-15,0
"1370",0.550918367346939,2.8775510244898,-4.95079021007427e-15,0
"1371",0.550918367346939,2.9387755122449,-4.95079021007427e-15,0
"1372",0.550918367346939,3,-4.95079021007427e-15,0
"1373",0.571285714285714,1e-07,0.975098748630324,1187
"1374",0.571285714285714,0.061224587755102,0.603754977704685,40
"1375",0.571285714285714,0.122449075510204,0.449500744047302,13
"1376",0.571285714285714,0.183673563265306,0.34502608344477,8
"1377",0.571285714285714,0.244898051020408,0.264450441616816,5
"1378",0.571285714285714,0.30612253877551,0.185419909955112,3
"1379",0.571285714285714,0.367347026530612,0.12147197284398,2
"1380",0.571285714285714,0.428571514285714,0.0571170892236961,2
"1381",0.571285714285714,0.489796002040816,0.0129820049115831,1
"1382",0.571285714285714,0.551020489795918,-4.95079021007427e-15,0
"1383",0.571285714285714,0.61224497755102,-4.95079021007427e-15,0
"1384",0.571285714285714,0.673469465306122,-4.95079021007427e-15,0
"1385",0.571285714285714,0.734693953061225,-4.95079021007427e-15,0
"1386",0.571285714285714,0.795918440816327,-4.95079021007427e-15,0
"1387",0.571285714285714,0.857142928571429,-4.95079021007427e-15,0
"1388",0.571285714285714,0.918367416326531,-4.95079021007427e-15,0
"1389",0.571285714285714,0.979591904081633,-4.95079021007427e-15,0
"1390",0.571285714285714,1.04081639183673,-4.95079021007427e-15,0
"1391",0.571285714285714,1.10204087959184,-4.95079021007427e-15,0
"1392",0.571285714285714,1.16326536734694,-4.95079021007427e-15,0
"1393",0.571285714285714,1.22448985510204,-4.95079021007427e-15,0
"1394",0.571285714285714,1.28571434285714,-4.95079021007427e-15,0
"1395",0.571285714285714,1.34693883061224,-4.95079021007427e-15,0
"1396",0.571285714285714,1.40816331836735,-4.95079021007427e-15,0
"1397",0.571285714285714,1.46938780612245,-4.95079021007427e-15,0
"1398",0.571285714285714,1.53061229387755,-4.95079021007427e-15,0
"1399",0.571285714285714,1.59183678163265,-4.95079021007427e-15,0
"1400",0.571285714285714,1.65306126938776,-4.95079021007427e-15,0
"1401",0.571285714285714,1.77551024489796,-4.95079021007427e-15,0
"1402",0.571285714285714,1.83673473265306,-4.95079021007427e-15,0
"1403",0.571285714285714,1.89795922040816,-4.95079021007427e-15,0
"1404",0.571285714285714,1.95918370816327,-4.95079021007427e-15,0
"1405",0.571285714285714,2.02040819591837,-4.95079021007427e-15,0
"1406",0.571285714285714,2.08163268367347,-4.95079021007427e-15,0
"1407",0.571285714285714,2.14285717142857,-4.95079021007427e-15,0
"1408",0.571285714285714,2.20408165918367,-4.95079021007427e-15,0
"1409",0.571285714285714,2.26530614693878,-4.95079021007427e-15,0
"1410",0.571285714285714,2.32653063469388,-4.95079021007427e-15,0
"1411",0.571285714285714,2.38775512244898,-4.95079021007427e-15,0
"1412",0.571285714285714,2.44897961020408,-4.95079021007427e-15,0
"1413",0.571285714285714,2.51020409795918,-4.95079021007427e-15,0
"1414",0.571285714285714,2.57142858571429,-4.95079021007427e-15,0
"1415",0.571285714285714,2.63265307346939,-4.95079021007427e-15,0
"1416",0.571285714285714,2.69387756122449,-4.95079021007427e-15,0
"1417",0.571285714285714,2.75510204897959,-4.95079021007427e-15,0
"1418",0.571285714285714,2.81632653673469,-4.95079021007427e-15,0
"1419",0.571285714285714,2.8775510244898,-4.95079021007427e-15,0
"1420",0.571285714285714,2.9387755122449,-4.95079021007427e-15,0
"1421",0.571285714285714,3,-4.95079021007427e-15,0
"1422",0.59165306122449,1e-07,0.975098746486789,1186
"1423",0.59165306122449,0.061224587755102,0.597583909030817,38
"1424",0.59165306122449,0.122449075510204,0.442912479346929,11
"1425",0.59165306122449,0.183673563265306,0.339121469248455,7
"1426",0.59165306122449,0.244898051020408,0.256063303963544,5
"1427",0.59165306122449,0.30612253877551,0.177626257545406,2
"1428",0.59165306122449,0.367347026530612,0.11065480034504,2
"1429",0.59165306122449,0.428571514285714,0.0451731450703143,1
"1430",0.59165306122449,0.489796002040816,0.0016954154209936,1
"1431",0.59165306122449,0.551020489795918,-4.95079021007427e-15,0
"1432",0.59165306122449,0.61224497755102,-4.95079021007427e-15,0
"1433",0.59165306122449,0.673469465306122,-4.95079021007427e-15,0
"1434",0.59165306122449,0.734693953061225,-4.95079021007427e-15,0
"1435",0.59165306122449,0.795918440816327,-4.95079021007427e-15,0
"1436",0.59165306122449,0.857142928571429,-4.95079021007427e-15,0
"1437",0.59165306122449,0.918367416326531,-4.95079021007427e-15,0
"1438",0.59165306122449,0.979591904081633,-4.95079021007427e-15,0
"1439",0.59165306122449,1.04081639183673,-4.95079021007427e-15,0
"1440",0.59165306122449,1.10204087959184,-4.95079021007427e-15,0
"1441",0.59165306122449,1.16326536734694,-4.95079021007427e-15,0
"1442",0.59165306122449,1.22448985510204,-4.95079021007427e-15,0
"1443",0.59165306122449,1.28571434285714,-4.95079021007427e-15,0
"1444",0.59165306122449,1.34693883061224,-4.95079021007427e-15,0
"1445",0.59165306122449,1.40816331836735,-4.95079021007427e-15,0
"1446",0.59165306122449,1.46938780612245,-4.95079021007427e-15,0
"1447",0.59165306122449,1.53061229387755,-4.95079021007427e-15,0
"1448",0.59165306122449,1.59183678163265,-4.95079021007427e-15,0
"1449",0.59165306122449,1.65306126938776,-4.95079021007427e-15,0
"1450",0.59165306122449,1.71428575714286,-4.95079021007427e-15,0
"1451",0.59165306122449,1.83673473265306,-4.95079021007427e-15,0
"1452",0.59165306122449,1.89795922040816,-4.95079021007427e-15,0
"1453",0.59165306122449,1.95918370816327,-4.95079021007427e-15,0
"1454",0.59165306122449,2.02040819591837,-4.95079021007427e-15,0
"1455",0.59165306122449,2.08163268367347,-4.95079021007427e-15,0
"1456",0.59165306122449,2.14285717142857,-4.95079021007427e-15,0
"1457",0.59165306122449,2.20408165918367,-4.95079021007427e-15,0
"1458",0.59165306122449,2.26530614693878,-4.95079021007427e-15,0
"1459",0.59165306122449,2.32653063469388,-4.95079021007427e-15,0
"1460",0.59165306122449,2.38775512244898,-4.95079021007427e-15,0
"1461",0.59165306122449,2.44897961020408,-4.95079021007427e-15,0
"1462",0.59165306122449,2.51020409795918,-4.95079021007427e-15,0
"1463",0.59165306122449,2.57142858571429,-4.95079021007427e-15,0
"1464",0.59165306122449,2.63265307346939,-4.95079021007427e-15,0
"1465",0.59165306122449,2.69387756122449,-4.95079021007427e-15,0
"1466",0.59165306122449,2.75510204897959,-4.95079021007427e-15,0
"1467",0.59165306122449,2.81632653673469,-4.95079021007427e-15,0
"1468",0.59165306122449,2.8775510244898,-4.95079021007427e-15,0
"1469",0.59165306122449,2.9387755122449,-4.95079021007427e-15,0
"1470",0.59165306122449,3,-4.95079021007427e-15,0
"1471",0.612020408163265,1e-07,0.975098742467465,1184
"1472",0.612020408163265,0.061224587755102,0.591404694381479,37
"1473",0.612020408163265,0.122449075510204,0.436959971214626,11
"1474",0.612020408163265,0.183673563265306,0.333531499926827,7
"1475",0.612020408163265,0.244898051020408,0.247415035478086,5
"1476",0.612020408163265,0.30612253877551,0.169778026146837,2
"1477",0.612020408163265,0.367347026530612,0.0992242117431369,2
"1478",0.612020408163265,0.428571514285714,0.0358645127284288,1
"1479",0.612020408163265,0.489796002040816,-4.95079021007427e-15,0
"1480",0.612020408163265,0.551020489795918,-4.95079021007427e-15,0
"1481",0.612020408163265,0.61224497755102,-4.95079021007427e-15,0
"1482",0.612020408163265,0.673469465306122,-4.95079021007427e-15,0
"1483",0.612020408163265,0.734693953061225,-4.95079021007427e-15,0
"1484",0.612020408163265,0.795918440816327,-4.95079021007427e-15,0
"1485",0.612020408163265,0.857142928571429,-4.95079021007427e-15,0
"1486",0.612020408163265,0.918367416326531,-4.95079021007427e-15,0
"1487",0.612020408163265,0.979591904081633,-4.95079021007427e-15,0
"1488",0.612020408163265,1.04081639183673,-4.95079021007427e-15,0
"1489",0.612020408163265,1.10204087959184,-4.95079021007427e-15,0
"1490",0.612020408163265,1.16326536734694,-4.95079021007427e-15,0
"1491",0.612020408163265,1.22448985510204,-4.95079021007427e-15,0
"1492",0.612020408163265,1.28571434285714,-4.95079021007427e-15,0
"1493",0.612020408163265,1.34693883061224,-4.95079021007427e-15,0
"1494",0.612020408163265,1.40816331836735,-4.95079021007427e-15,0
"1495",0.612020408163265,1.46938780612245,-4.95079021007427e-15,0
"1496",0.612020408163265,1.53061229387755,-4.95079021007427e-15,0
"1497",0.612020408163265,1.59183678163265,-4.95079021007427e-15,0
"1498",0.612020408163265,1.65306126938776,-4.95079021007427e-15,0
"1499",0.612020408163265,1.71428575714286,-4.95079021007427e-15,0
"1500",0.612020408163265,1.77551024489796,-4.95079021007427e-15,0
"1501",0.612020408163265,1.89795922040816,-4.95079021007427e-15,0
"1502",0.612020408163265,1.95918370816327,-4.95079021007427e-15,0
"1503",0.612020408163265,2.02040819591837,-4.95079021007427e-15,0
"1504",0.612020408163265,2.08163268367347,-4.95079021007427e-15,0
"1505",0.612020408163265,2.14285717142857,-4.95079021007427e-15,0
"1506",0.612020408163265,2.20408165918367,-4.95079021007427e-15,0
"1507",0.612020408163265,2.26530614693878,-4.95079021007427e-15,0
"1508",0.612020408163265,2.32653063469388,-4.95079021007427e-15,0
"1509",0.612020408163265,2.38775512244898,-4.95079021007427e-15,0
"1510",0.612020408163265,2.44897961020408,-4.95079021007427e-15,0
"1511",0.612020408163265,2.51020409795918,-4.95079021007427e-15,0
"1512",0.612020408163265,2.57142858571429,-4.95079021007427e-15,0
"1513",0.612020408163265,2.63265307346939,-4.95079021007427e-15,0
"1514",0.612020408163265,2.69387756122449,-4.95079021007427e-15,0
"1515",0.612020408163265,2.75510204897959,-4.95079021007427e-15,0
"1516",0.612020408163265,2.81632653673469,-4.95079021007427e-15,0
"1517",0.612020408163265,2.8775510244898,-4.95079021007427e-15,0
"1518",0.612020408163265,2.9387755122449,-4.95079021007427e-15,0
"1519",0.612020408163265,3,-4.95079021007427e-15,0
"1520",0.632387755102041,1e-07,0.975098739842558,1181
"1521",0.632387755102041,0.061224587755102,0.58524096029447,36
"1522",0.632387755102041,0.122449075510204,0.430859339744982,11
"1523",0.632387755102041,0.183673563265306,0.327855358553477,6
"1524",0.632387755102041,0.244898051020408,0.238800676261224,4
"1525",0.632387755102041,0.30612253877551,0.161564999736113,2
"1526",0.632387755102041,0.367347026530612,0.0871204963341497,2
"1527",0.632387755102041,0.428571514285714,0.025913058396963,1
"1528",0.632387755102041,0.489796002040816,-4.95079021007427e-15,0
"1529",0.632387755102041,0.551020489795918,-4.95079021007427e-15,0
"1530",0.632387755102041,0.61224497755102,-4.95079021007427e-15,0
"1531",0.632387755102041,0.673469465306122,-4.95079021007427e-15,0
"1532",0.632387755102041,0.734693953061225,-4.95079021007427e-15,0
"1533",0.632387755102041,0.795918440816327,-4.95079021007427e-15,0
"1534",0.632387755102041,0.857142928571429,-4.95079021007427e-15,0
"1535",0.632387755102041,0.918367416326531,-4.95079021007427e-15,0
"1536",0.632387755102041,0.979591904081633,-4.95079021007427e-15,0
"1537",0.632387755102041,1.04081639183673,-4.95079021007427e-15,0
"1538",0.632387755102041,1.10204087959184,-4.95079021007427e-15,0
"1539",0.632387755102041,1.16326536734694,-4.95079021007427e-15,0
"1540",0.632387755102041,1.22448985510204,-4.95079021007427e-15,0
"1541",0.632387755102041,1.28571434285714,-4.95079021007427e-15,0
"1542",0.632387755102041,1.34693883061224,-4.95079021007427e-15,0
"1543",0.632387755102041,1.40816331836735,-4.95079021007427e-15,0
"1544",0.632387755102041,1.46938780612245,-4.95079021007427e-15,0
"1545",0.632387755102041,1.53061229387755,-4.95079021007427e-15,0
"1546",0.632387755102041,1.59183678163265,-4.95079021007427e-15,0
"1547",0.632387755102041,1.65306126938776,-4.95079021007427e-15,0
"1548",0.632387755102041,1.71428575714286,-4.95079021007427e-15,0
"1549",0.632387755102041,1.77551024489796,-4.95079021007427e-15,0
"1550",0.632387755102041,1.83673473265306,-4.95079021007427e-15,0
"1551",0.632387755102041,1.95918370816327,-4.95079021007427e-15,0
"1552",0.632387755102041,2.02040819591837,-4.95079021007427e-15,0
"1553",0.632387755102041,2.08163268367347,-4.95079021007427e-15,0
"1554",0.632387755102041,2.14285717142857,-4.95079021007427e-15,0
"1555",0.632387755102041,2.20408165918367,-4.95079021007427e-15,0
"1556",0.632387755102041,2.26530614693878,-4.95079021007427e-15,0
"1557",0.632387755102041,2.32653063469388,-4.95079021007427e-15,0
"1558",0.632387755102041,2.38775512244898,-4.95079021007427e-15,0
"1559",0.632387755102041,2.44897961020408,-4.95079021007427e-15,0
"1560",0.632387755102041,2.51020409795918,-4.95079021007427e-15,0
"1561",0.632387755102041,2.57142858571429,-4.95079021007427e-15,0
"1562",0.632387755102041,2.63265307346939,-4.95079021007427e-15,0
"1563",0.632387755102041,2.69387756122449,-4.95079021007427e-15,0
"1564",0.632387755102041,2.75510204897959,-4.95079021007427e-15,0
"1565",0.632387755102041,2.81632653673469,-4.95079021007427e-15,0
"1566",0.632387755102041,2.8775510244898,-4.95079021007427e-15,0
"1567",0.632387755102041,2.9387755122449,-4.95079021007427e-15,0
"1568",0.632387755102041,3,-4.95079021007427e-15,0
"1569",0.652755102040816,1e-07,0.97509873521143,1176
"1570",0.652755102040816,0.061224587755102,0.57913485816137,34
"1571",0.652755102040816,0.122449075510204,0.425258780275925,10
"1572",0.652755102040816,0.183673563265306,0.322130742551297,5
"1573",0.652755102040816,0.244898051020408,0.231229634082648,3
"1574",0.652755102040816,0.30612253877551,0.152959637775711,2
"1575",0.652755102040816,0.367347026530612,0.0742744919579141,2
"1576",0.652755102040816,0.428571514285714,0.0152471638499404,1
"1577",0.652755102040816,0.489796002040816,-4.95079021007427e-15,0
"1578",0.652755102040816,0.551020489795918,-4.95079021007427e-15,0
"1579",0.652755102040816,0.61224497755102,-4.95079021007427e-15,0
"1580",0.652755102040816,0.673469465306122,-4.95079021007427e-15,0
"1581",0.652755102040816,0.734693953061225,-4.95079021007427e-15,0
"1582",0.652755102040816,0.795918440816327,-4.95079021007427e-15,0
"1583",0.652755102040816,0.857142928571429,-4.95079021007427e-15,0
"1584",0.652755102040816,0.918367416326531,-4.95079021007427e-15,0
"1585",0.652755102040816,0.979591904081633,-4.95079021007427e-15,0
"1586",0.652755102040816,1.04081639183673,-4.95079021007427e-15,0
"1587",0.652755102040816,1.10204087959184,-4.95079021007427e-15,0
"1588",0.652755102040816,1.16326536734694,-4.95079021007427e-15,0
"1589",0.652755102040816,1.22448985510204,-4.95079021007427e-15,0
"1590",0.652755102040816,1.28571434285714,-4.95079021007427e-15,0
"1591",0.652755102040816,1.34693883061224,-4.95079021007427e-15,0
"1592",0.652755102040816,1.40816331836735,-4.95079021007427e-15,0
"1593",0.652755102040816,1.46938780612245,-4.95079021007427e-15,0
"1594",0.652755102040816,1.53061229387755,-4.95079021007427e-15,0
"1595",0.652755102040816,1.59183678163265,-4.95079021007427e-15,0
"1596",0.652755102040816,1.65306126938776,-4.95079021007427e-15,0
"1597",0.652755102040816,1.71428575714286,-4.95079021007427e-15,0
"1598",0.652755102040816,1.77551024489796,-4.95079021007427e-15,0
"1599",0.652755102040816,1.83673473265306,-4.95079021007427e-15,0
"1600",0.652755102040816,1.89795922040816,-4.95079021007427e-15,0
"1601",0.652755102040816,2.02040819591837,-4.95079021007427e-15,0
"1602",0.652755102040816,2.08163268367347,-4.95079021007427e-15,0
"1603",0.652755102040816,2.14285717142857,-4.95079021007427e-15,0
"1604",0.652755102040816,2.20408165918367,-4.95079021007427e-15,0
"1605",0.652755102040816,2.26530614693878,-4.95079021007427e-15,0
"1606",0.652755102040816,2.32653063469388,-4.95079021007427e-15,0
"1607",0.652755102040816,2.38775512244898,-4.95079021007427e-15,0
"1608",0.652755102040816,2.44897961020408,-4.95079021007427e-15,0
"1609",0.652755102040816,2.51020409795918,-4.95079021007427e-15,0
"1610",0.652755102040816,2.57142858571429,-4.95079021007427e-15,0
"1611",0.652755102040816,2.63265307346939,-4.95079021007427e-15,0
"1612",0.652755102040816,2.69387756122449,-4.95079021007427e-15,0
"1613",0.652755102040816,2.75510204897959,-4.95079021007427e-15,0
"1614",0.652755102040816,2.81632653673469,-4.95079021007427e-15,0
"1615",0.652755102040816,2.8775510244898,-4.95079021007427e-15,0
"1616",0.652755102040816,2.9387755122449,-4.95079021007427e-15,0
"1617",0.652755102040816,3,-4.95079021007427e-15,0
"1618",0.673122448979592,1e-07,0.975098730008842,1171
"1619",0.673122448979592,0.061224587755102,0.572987361403049,34
"1620",0.673122448979592,0.122449075510204,0.419553464216493,10
"1621",0.673122448979592,0.183673563265306,0.316330247006823,5
"1622",0.673122448979592,0.244898051020408,0.223594745134053,3
"1623",0.673122448979592,0.30612253877551,0.143931002904435,2
"1624",0.673122448979592,0.367347026530612,0.0606054353907155,2
"1625",0.673122448979592,0.428571514285714,0.00378651573876416,1
"1626",0.673122448979592,0.489796002040816,-4.95079021007427e-15,0
"1627",0.673122448979592,0.551020489795918,-4.95079021007427e-15,0
"1628",0.673122448979592,0.61224497755102,-4.95079021007427e-15,0
"1629",0.673122448979592,0.673469465306122,-4.95079021007427e-15,0
"1630",0.673122448979592,0.734693953061225,-4.95079021007427e-15,0
"1631",0.673122448979592,0.795918440816327,-4.95079021007427e-15,0
"1632",0.673122448979592,0.857142928571429,-4.95079021007427e-15,0
"1633",0.673122448979592,0.918367416326531,-4.95079021007427e-15,0
"1634",0.673122448979592,0.979591904081633,-4.95079021007427e-15,0
"1635",0.673122448979592,1.04081639183673,-4.95079021007427e-15,0
"1636",0.673122448979592,1.10204087959184,-4.95079021007427e-15,0
"1637",0.673122448979592,1.16326536734694,-4.95079021007427e-15,0
"1638",0.673122448979592,1.22448985510204,-4.95079021007427e-15,0
"1639",0.673122448979592,1.28571434285714,-4.95079021007427e-15,0
"1640",0.673122448979592,1.34693883061224,-4.95079021007427e-15,0
"1641",0.673122448979592,1.40816331836735,-4.95079021007427e-15,0
"1642",0.673122448979592,1.46938780612245,-4.95079021007427e-15,0
"1643",0.673122448979592,1.53061229387755,-4.95079021007427e-15,0
"1644",0.673122448979592,1.59183678163265,-4.95079021007427e-15,0
"1645",0.673122448979592,1.65306126938776,-4.95079021007427e-15,0
"1646",0.673122448979592,1.71428575714286,-4.95079021007427e-15,0
"1647",0.673122448979592,1.77551024489796,-4.95079021007427e-15,0
"1648",0.673122448979592,1.83673473265306,-4.95079021007427e-15,0
"1649",0.673122448979592,1.89795922040816,-4.95079021007427e-15,0
"1650",0.673122448979592,1.95918370816327,-4.95079021007427e-15,0
"1651",0.673122448979592,2.08163268367347,-4.95079021007427e-15,0
"1652",0.673122448979592,2.14285717142857,-4.95079021007427e-15,0
"1653",0.673122448979592,2.20408165918367,-4.95079021007427e-15,0
"1654",0.673122448979592,2.26530614693878,-4.95079021007427e-15,0
"1655",0.673122448979592,2.32653063469388,-4.95079021007427e-15,0
"1656",0.673122448979592,2.38775512244898,-4.95079021007427e-15,0
"1657",0.673122448979592,2.44897961020408,-4.95079021007427e-15,0
"1658",0.673122448979592,2.51020409795918,-4.95079021007427e-15,0
"1659",0.673122448979592,2.57142858571429,-4.95079021007427e-15,0
"1660",0.673122448979592,2.63265307346939,-4.95079021007427e-15,0
"1661",0.673122448979592,2.69387756122449,-4.95079021007427e-15,0
"1662",0.673122448979592,2.75510204897959,-4.95079021007427e-15,0
"1663",0.673122448979592,2.81632653673469,-4.95079021007427e-15,0
"1664",0.673122448979592,2.8775510244898,-4.95079021007427e-15,0
"1665",0.673122448979592,2.9387755122449,-4.95079021007427e-15,0
"1666",0.673122448979592,3,-4.95079021007427e-15,0
"1667",0.693489795918367,1e-07,0.97509872277952,1165
"1668",0.693489795918367,0.061224587755102,0.566689704093789,32
"1669",0.693489795918367,0.122449075510204,0.413737425599956,10
"1670",0.693489795918367,0.183673563265306,0.310388195191265,5
"1671",0.693489795918367,0.244898051020408,0.216518710195849,2
"1672",0.693489795918367,0.30612253877551,0.134444149719582,2
"1673",0.693489795918367,0.367347026530612,0.0517751820091428,1
"1674",0.693489795918367,0.428571514285714,-4.95079021007427e-15,0
"1675",0.693489795918367,0.489796002040816,-4.95079021007427e-15,0
"1676",0.693489795918367,0.551020489795918,-4.95079021007427e-15,0
"1677",0.693489795918367,0.61224497755102,-4.95079021007427e-15,0
"1678",0.693489795918367,0.673469465306122,-4.95079021007427e-15,0
"1679",0.693489795918367,0.734693953061225,-4.95079021007427e-15,0
"1680",0.693489795918367,0.795918440816327,-4.95079021007427e-15,0
"1681",0.693489795918367,0.857142928571429,-4.95079021007427e-15,0
"1682",0.693489795918367,0.918367416326531,-4.95079021007427e-15,0
"1683",0.693489795918367,0.979591904081633,-4.95079021007427e-15,0
"1684",0.693489795918367,1.04081639183673,-4.95079021007427e-15,0
"1685",0.693489795918367,1.10204087959184,-4.95079021007427e-15,0
"1686",0.693489795918367,1.16326536734694,-4.95079021007427e-15,0
"1687",0.693489795918367,1.22448985510204,-4.95079021007427e-15,0
"1688",0.693489795918367,1.28571434285714,-4.95079021007427e-15,0
"1689",0.693489795918367,1.34693883061224,-4.95079021007427e-15,0
"1690",0.693489795918367,1.40816331836735,-4.95079021007427e-15,0
"1691",0.693489795918367,1.46938780612245,-4.95079021007427e-15,0
"1692",0.693489795918367,1.53061229387755,-4.95079021007427e-15,0
"1693",0.693489795918367,1.59183678163265,-4.95079021007427e-15,0
"1694",0.693489795918367,1.65306126938776,-4.95079021007427e-15,0
"1695",0.693489795918367,1.71428575714286,-4.95079021007427e-15,0
"1696",0.693489795918367,1.77551024489796,-4.95079021007427e-15,0
"1697",0.693489795918367,1.83673473265306,-4.95079021007427e-15,0
"1698",0.693489795918367,1.89795922040816,-4.95079021007427e-15,0
"1699",0.693489795918367,1.95918370816327,-4.95079021007427e-15,0
"1700",0.693489795918367,2.02040819591837,-4.95079021007427e-15,0
"1701",0.693489795918367,2.14285717142857,-4.95079021007427e-15,0
"1702",0.693489795918367,2.20408165918367,-4.95079021007427e-15,0
"1703",0.693489795918367,2.26530614693878,-4.95079021007427e-15,0
"1704",0.693489795918367,2.32653063469388,-4.95079021007427e-15,0
"1705",0.693489795918367,2.38775512244898,-4.95079021007427e-15,0
"1706",0.693489795918367,2.44897961020408,-4.95079021007427e-15,0
"1707",0.693489795918367,2.51020409795918,-4.95079021007427e-15,0
"1708",0.693489795918367,2.57142858571429,-4.95079021007427e-15,0
"1709",0.693489795918367,2.63265307346939,-4.95079021007427e-15,0
"1710",0.693489795918367,2.69387756122449,-4.95079021007427e-15,0
"1711",0.693489795918367,2.75510204897959,-4.95079021007427e-15,0
"1712",0.693489795918367,2.81632653673469,-4.95079021007427e-15,0
"1713",0.693489795918367,2.8775510244898,-4.95079021007427e-15,0
"1714",0.693489795918367,2.9387755122449,-4.95079021007427e-15,0
"1715",0.693489795918367,3,-4.95079021007427e-15,0
"1716",0.713857142857143,1e-07,0.975098717092671,1162
"1717",0.713857142857143,0.061224587755102,0.561430982483527,32
"1718",0.713857142857143,0.122449075510204,0.407809653738856,8
"1719",0.713857142857143,0.183673563265306,0.304296393266647,5
"1720",0.713857142857143,0.244898051020408,0.210454065560848,2
"1721",0.713857142857143,0.30612253877551,0.124459368164147,2
"1722",0.713857142857143,0.367347026530612,0.0425699661488266,1
"1723",0.713857142857143,0.428571514285714,-4.95079021007427e-15,0
"1724",0.713857142857143,0.489796002040816,-4.95079021007427e-15,0
"1725",0.713857142857143,0.551020489795918,-4.95079021007427e-15,0
"1726",0.713857142857143,0.61224497755102,-4.95079021007427e-15,0
"1727",0.713857142857143,0.673469465306122,-4.95079021007427e-15,0
"1728",0.713857142857143,0.734693953061225,-4.95079021007427e-15,0
"1729",0.713857142857143,0.795918440816327,-4.95079021007427e-15,0
"1730",0.713857142857143,0.857142928571429,-4.95079021007427e-15,0
"1731",0.713857142857143,0.918367416326531,-4.95079021007427e-15,0
"1732",0.713857142857143,0.979591904081633,-4.95079021007427e-15,0
"1733",0.713857142857143,1.04081639183673,-4.95079021007427e-15,0
"1734",0.713857142857143,1.10204087959184,-4.95079021007427e-15,0
"1735",0.713857142857143,1.16326536734694,-4.95079021007427e-15,0
"1736",0.713857142857143,1.22448985510204,-4.95079021007427e-15,0
"1737",0.713857142857143,1.28571434285714,-4.95079021007427e-15,0
"1738",0.713857142857143,1.34693883061224,-4.95079021007427e-15,0
"1739",0.713857142857143,1.40816331836735,-4.95079021007427e-15,0
"1740",0.713857142857143,1.46938780612245,-4.95079021007427e-15,0
"1741",0.713857142857143,1.53061229387755,-4.95079021007427e-15,0
"1742",0.713857142857143,1.59183678163265,-4.95079021007427e-15,0
"1743",0.713857142857143,1.65306126938776,-4.95079021007427e-15,0
"1744",0.713857142857143,1.71428575714286,-4.95079021007427e-15,0
"1745",0.713857142857143,1.77551024489796,-4.95079021007427e-15,0
"1746",0.713857142857143,1.83673473265306,-4.95079021007427e-15,0
"1747",0.713857142857143,1.89795922040816,-4.95079021007427e-15,0
"1748",0.713857142857143,1.95918370816327,-4.95079021007427e-15,0
"1749",0.713857142857143,2.02040819591837,-4.95079021007427e-15,0
"1750",0.713857142857143,2.08163268367347,-4.95079021007427e-15,0
"1751",0.713857142857143,2.20408165918367,-4.95079021007427e-15,0
"1752",0.713857142857143,2.26530614693878,-4.95079021007427e-15,0
"1753",0.713857142857143,2.32653063469388,-4.95079021007427e-15,0
"1754",0.713857142857143,2.38775512244898,-4.95079021007427e-15,0
"1755",0.713857142857143,2.44897961020408,-4.95079021007427e-15,0
"1756",0.713857142857143,2.51020409795918,-4.95079021007427e-15,0
"1757",0.713857142857143,2.57142858571429,-4.95079021007427e-15,0
"1758",0.713857142857143,2.63265307346939,-4.95079021007427e-15,0
"1759",0.713857142857143,2.69387756122449,-4.95079021007427e-15,0
"1760",0.713857142857143,2.75510204897959,-4.95079021007427e-15,0
"1761",0.713857142857143,2.81632653673469,-4.95079021007427e-15,0
